income,credit_score,loan_amount,employment_years,existing_debt,debt_to_income,default
48559.797568393325,570.5318524279094,1000.0,5.367059868281256,11344.940630147341,0.23362825213941074,0
70070.65795784048,816.0826787378519,9328.60418906848,0.36343489389965566,13487.007797674776,0.19247725354298123,1
57232.72050095268,653.2298798688108,17113.7406804997,2.5147776669135355,1042.107978075148,0.018208255154633115,1
37097.60490789751,734.6503881730716,14631.077011207963,1.003113227188961,20913.492417584002,0.5637423890169212,1
57227.912110168276,695.3079421120816,14826.987422955854,0.8528308464195054,7760.09668257391,0.13559985672087962,0
80760.73132931939,747.7040827223121,16180.65360903109,8.78105870859818,13046.09648822976,0.1615400984301575,0
49283.47921780097,707.6821891060256,10443.287954807187,0.2140950231550728,10480.506280881224,0.21265759737790008,0
81292.87311628013,571.700777581143,10986.578537027977,2.7165966613329324,7106.614942803257,0.08741990128258918,0
-2394.902081794884,799.626681944714,6911.74052282825,0.9208382334480892,14929.550145194453,-6.233887497398369,0
66438.05008750448,650.6243416838688,8419.635719864751,10.573487596197598,12843.904214319777,0.19332151075179477,0
51740.94136476342,544.3418101340249,13078.855748855707,4.07138482603557,11281.421177213344,0.21803664331658662,1
44019.85299068265,657.1884839034087,16019.422185844081,1.315797039000406,7715.383783196572,0.17527054860518568,0
51835.21553071005,850.0,9302.768621595002,3.4900678830690413,18195.246707829556,0.351020952098669,0
10248.621707982144,785.0221742113492,7749.053675742942,6.574267822364975,31536.17268492285,3.077113545947441,1
45606.56224324976,665.134786559214,10002.639794282986,15.864496757970013,16398.872328391273,0.35957264748273093,0
57142.25143023493,665.0742295681571,13006.033744645574,1.2451666157664185,24961.18214911129,0.43682531794510127,0
79557.88089483032,667.8364948782618,2780.7259193322907,10.865762977530828,1097.780748465373,0.013798516704040404,0
39634.59563452705,850.0,1000.0,13.613594879810318,16577.614392937696,0.41826122173166236,0
33830.12794213625,738.1935452231553,7247.315752542083,12.409787685418447,4026.316810289334,0.11901571336579128,0
39964.85912830927,743.0041647191069,3896.4378704292067,5.044968972670079,230.7507246809855,0.005773840561783247,0
68308.04235404148,803.0283454031842,7459.299011763445,4.968838365187657,7606.2859254096375,0.11135271431123964,1
56575.02219319369,723.8789159026513,9261.098405912642,2.580955236241663,26918.993344135728,0.4758105662285404,1
39404.79592465922,674.0957854179297,7733.7579548849335,6.979660926578272,24500.158286696456,0.6217557460147749,0
60265.34866226712,680.3650150915022,17262.337672353726,3.7888980596113253,17430.047220544,0.28922171044298906,1
51941.55098696081,692.8398740585936,11633.7238230116,5.657300669910428,0.0,0.0,0
69372.89981065778,696.2777763490159,11502.371798054142,2.7970856970137055,13037.193486120632,0.18792919889039617,0
35958.93812245295,772.762954363698,13111.035720217009,6.574455979103181,18017.000089017354,0.5010437190237118,0
43446.75706804464,705.1945885807299,4305.834411096154,8.699769781963521,16755.36229578598,0.3856527719558994,0
42157.83693735685,773.264007721558,15195.558937101343,0.7916752741484376,0.0,0.0,0
20729.701037357627,691.9283419891418,9621.1785673227,8.946703451395797,6096.821519801282,0.2941104412848991,0
55922.40554129152,707.863519031609,13352.403086206063,3.8858681584589765,14359.222358512834,0.2567704700741171,0
55221.105443597786,500.17993154678925,4640.713834799223,9.310885282174668,20362.909095171897,0.36875229011795757,0
50102.269132849215,791.6327674702482,2231.2061699196784,2.8220261254884176,0.0,0.0,0
45308.25733249706,734.6488475897993,14089.448290125143,2.382446965136942,13378.760245201416,0.29528304624520585,0
21692.585158991715,799.8010109859653,11882.047630487583,12.329093890356795,16430.487698789522,0.7574241418607031,0
41587.09354469282,410.3744621806311,5489.742228212448,1.4462115619560123,23496.11988516213,0.564985861777316,0
43145.70966946461,850.0,5651.684593626528,9.296306291709906,21928.57584237437,0.5082446437981253,1
33954.45461556762,686.0410371844827,15627.173922073847,3.308441917498218,20825.71318808805,0.6133425915355379,1
46774.285766679815,810.8182816737517,4052.9405356633606,3.6087152910890263,7000.594932980658,0.14966759659145046,1
58081.01713629077,596.009407287447,18213.364766279818,1.8442312989449157,0.0,0.0,0
87723.7180242106,761.277390506257,5496.896326760656,4.255350505635326,11069.47242938599,0.12618562777208053,1
53491.55625663678,594.6584436826344,13191.959628041915,1.9667776021999341,25016.3182520856,0.4676685443972624,0
55151.00781445529,637.6231039304195,8356.907621255077,0.2003062856136337,28934.545275244316,0.5246421855533248,0
48511.081684676654,850.0,13015.937155411715,1.5872615752575572,22105.491022977854,0.45567920267505363,0
11624.575694019171,680.9317599236654,7279.429989429037,0.03199738222914365,19293.408228017342,1.6597085980474775,0
49469.722491015666,721.7432873179723,9186.03546963853,19.16485480076762,18796.396483859655,0.37995758895298676,0
51204.604198820525,787.0067730688754,10204.595876978605,16.869936262375717,9438.812532392196,0.18433523078789105,0
99264.84224970572,749.5681887972605,4989.062721092637,2.5139177196934486,13699.3970644638,0.13800855120488958,0
46152.78070437755,715.0418905143576,13704.12172710063,6.516587890408427,31690.69525826331,0.6866475816755604,0
56030.94684667225,736.4961002466225,7433.932167642074,2.1217574292857035,5574.4199420812365,0.09948823383862393,0
49305.764605895136,850.0,8857.000423299907,5.55990360274469,31147.787907098515,0.63172710444844,0
26626.43924760936,694.2381202966415,5028.253126957438,8.184817523676712,11779.718455079415,0.4424068252437115,0
72856.45629030041,720.1099046714968,1000.0,14.664373762425988,28254.321090950783,0.3878080616269606,1
65038.66065373548,805.0654396007612,9044.861186999155,2.5558973972415764,931.8499050246173,0.014327630607059506,0
65820.63894086094,810.5525932957984,22063.07710806458,7.646160312407585,20859.042011646492,0.31690731580998616,0
31812.25090410522,818.703030556038,13923.02143949012,1.5457438820776304,7632.298640523781,0.23991696354748882,0
78055.88621872198,763.8730222029185,9903.698101328027,23.19482619614794,847.328080758125,0.010855402735212176,0
21962.97874415438,585.6995087269516,8685.545853958662,0.13053725868436594,17185.340424109458,0.7824685633174175,1
61737.14187600541,850.0,10112.329464060233,4.625759462519728,25094.71788595969,0.4064768326392663,0
93809.11251619957,585.3654606981312,12735.59557587605,5.3867886040240585,6550.585614065036,0.06982888376578382,0
30189.27349738623,730.2635465239033,4095.935923455776,5.824490590486503,9.840395415987587,0.0003259566818273902,0
38674.04540794456,624.5724149980642,15571.60847334436,0.6413694948500309,14081.552356650449,0.36410859552225083,0
51993.02730175282,693.5861653407007,13576.90657720622,13.946012527945165,14125.64671222819,0.27168348229171063,0
39930.48691767602,732.8762410303481,13590.928628539672,0.9994750205818287,20483.196275544986,0.5129713624022374,1
18986.731378677345,732.1357215450273,12192.378694048637,4.874281012770188,24495.945713644884,1.2901612829027826,0
51371.25949612055,742.1920754235284,10098.08328846995,1.259490644510413,14405.84818727506,0.2804262213653329,0
28753.925725477904,850.0,13364.3061798341,1.8351880931945868,33555.03314794263,1.1669722412272432,0
59471.84861270363,745.353430151398,12959.07066870689,3.953342975723864,17242.347445352916,0.2899245247552272,1
31611.515315323937,675.5843364709351,8229.796445294882,2.699499559696459,11535.734939931004,0.364921922434353,0
80998.68810035079,796.4087168288357,7131.991135515495,0.873109979039669,0.0,0.0,0
34334.93415327526,818.9470488924641,10509.281476309934,0.937292053855441,12373.404796838322,0.36037362825866975,0
43558.76967588649,577.2392184863007,17745.100757475935,2.707668195564177,11636.130545888638,0.267136345504502,0
66270.3443473934,759.7400069849858,3804.4646217304953,7.079295169368647,24603.047962814704,0.37125275574009314,0
25382.713671320897,770.1172742310898,2662.3736712377995,11.412179631090616,19624.83624066854,0.7731575313336968,0
54549.19869208259,670.2436496640008,10823.804206182584,0.439391466498047,3206.3087836738287,0.058778293000648615,0
76142.85508564857,837.570681331162,10254.43850928009,2.496988423583337,16722.543864110376,0.21962065705705652,0
17850.335308775448,684.9944412967474,10866.708321852042,0.5281670073437332,21715.311717290533,1.216521221683439,0
53692.677170646086,712.5576453471542,11219.765989542502,0.08365838868808263,30280.313593878327,0.5639561144928837,1
55197.65588496847,682.6928175716131,8883.988726825974,5.419387148993198,23875.039674140593,0.4325372027373048,0
65636.45743554621,701.5579047581467,17449.31719301041,4.612165814772763,22608.466543114777,0.3444498290498977,0
25260.98578243836,590.3724913104799,1995.4801076174226,0.8897702242621857,15600.859946151637,0.6175871393347396,0
23590.867738314475,555.9949117405706,5857.51487609877,1.3316439793397283,18883.120054234496,0.8004419448957354,0
60438.83131233795,850.0,9483.726199254763,0.11996652324404326,27495.049007061585,0.45492357165167024,0
55939.693464663724,615.3038651681672,1784.0559442291633,9.007449453855672,1672.226025203503,0.02989337126525056,0
55009.85700691753,600.8607650543693,9120.727977839644,18.382896273127106,11505.60672783044,0.20915536512635546,0
56928.964189939514,484.6609886396285,18307.35082864009,0.7277858481349543,7274.312512437593,0.1277787610568033,0
36399.505568430184,636.1038252310498,10104.432441479808,1.3164123188918735,18791.53118726124,0.5162578692706037,0
54645.07394322007,567.6910206592502,11153.504528593417,10.140303165636087,27302.221756507875,0.49962823336787376,0
55861.44946597362,850.0,3699.1761741370983,13.049887246049575,9030.257132789262,0.1616545438601585,0
35712.97163947264,800.9817089342635,6918.192959802613,2.7204246914178967,0.0,0.0,0
87315.49022289514,631.1849654822277,8124.018098380315,0.25974371557295006,10877.792549755299,0.12458032958398274,0
59476.65841823575,850.0,8411.424516218829,0.20094344265427083,24134.737320174063,0.40578502494979224,0
26173.93005594703,798.1765486991594,16408.218975018845,4.265991271765617,20376.299029498798,0.7784959685436715,1
63131.07217267659,667.5168616491378,12788.455303625622,2.4952685018443055,19281.862478105762,0.3054258673980043,0
30506.36659545357,450.0594285126427,4442.71021531484,0.1453546083980355,12200.066981255202,0.39991871674004614,1
65741.69207484904,850.0,11232.523892160025,4.376372488848828,2209.6926378021362,0.03361173964439993,0
73171.91158014808,561.0427533236405,12491.108742483926,0.056834478312091166,20152.943216244676,0.2754191161750689,0
33586.353632965795,535.4601253043108,15700.745192606333,7.741054610960924,6657.181899653753,0.1982109154332125,0
69267.52258488644,802.2570432009641,17902.703432841867,1.829535884361161,36840.96733380456,0.5318649485212416,0
58255.61853872996,850.0,4924.529040860657,0.20545391887733705,20705.072083545158,0.3554175992446093,0
66441.2031998898,838.4272818510518,5945.712443948309,4.437936002857341,9193.51697446049,0.1383707177427476,0
87935.85965307895,756.3909120052359,3712.1107054269187,2.5348687125828055,8886.147526113717,0.10105260312654009,0
45092.23767994259,759.4754341665285,8829.900704465093,18.210058226649917,14070.557933864116,0.3120394697139375,0
34925.27671285021,785.3415558780308,12331.791872231672,3.9284911389096386,12604.980779782501,0.36091283924300865,0
32209.711407489533,775.8928589786765,14936.67258294551,1.6095679171834023,26168.337755299544,0.8124362688085053,0
33683.79430069123,728.1191423969376,9620.244881787386,6.179706380335598,16864.161697440464,0.5006609869094941,0
48457.96581171791,710.4201103951876,8400.76238372578,1.5837833771435088,7683.68261091472,0.15856387040201927,0
56823.03949633288,693.7406872100478,10758.789961243701,11.729722948735802,33904.406851557826,0.5966665485000301,0
55533.815986600384,624.6035411133323,5824.285491849885,2.347794404863573,15493.083315202226,0.2789846697900341,0
66543.66498072048,671.9324923133225,20447.693608473866,3.9910782807304046,22688.396759688967,0.3409550220334635,1
50260.03783755814,530.7043185804614,1961.6948644097065,0.25948371804906173,8917.734925552408,0.17743191826426352,0
79070.68154314633,690.166037320525,10923.702894478622,2.776685604582263,18631.156277445232,0.23562660538443453,0
44706.86333524088,601.1408892849082,20118.031096148196,8.929787854022802,18111.099911431953,0.4051078192541322,0
104403.38333179237,589.641068278423,10033.999222799988,8.190442374357614,0.0,0.0,0
62513.34695530013,717.9894151153478,9049.804824992527,1.270066785346775,35152.7511046064,0.5623239326754047,0
32856.848871674345,839.2002286344599,8212.772885947865,1.281427847696821,27906.444609225473,0.8493341743822372,0
28582.150038777752,791.8316606002313,9098.04159118796,8.499694460871767,11028.046838540124,0.3858368535459452,0
59649.448304863705,542.9499396376823,16864.24237338265,13.324840065913936,3977.302595441446,0.06667794436444342,0
45530.74429348298,601.0371863429663,1000.0,0.5010961143187671,18475.61613803552,0.40578331026053566,0
64280.00988184184,794.0771187988216,17667.168506481627,2.9897181178911145,15866.976994143966,0.24684154565797842,0
59464.7524914709,601.751260646169,2880.2142377492746,2.058328553094283,18556.689485632294,0.31206199821135894,0
48543.42174686254,677.5366850002976,8666.738353827926,10.227653561256954,16915.773961940897,0.3484668643704375,1
33064.1256386319,755.0052099024551,7853.777898506691,0.43610198332734024,20062.40989305926,0.6067727334552128,0
19703.055506282708,603.1655545136365,12942.766348853598,1.1857429694568054,29473.056993918064,1.4958622526602536,0
41069.70095865958,710.537550614596,2009.3782405812617,6.981083881060721,20681.03205128646,0.5035593532103829,0
67127.97588646944,566.5974505081796,12310.863330409715,0.2632808448768751,4503.445010900588,0.06708745424585816,0
54281.87488260408,639.8632356048786,20121.548116434264,3.3916414309481366,28625.62852712452,0.5273515070920715,0
25085.22442576024,731.9781934142537,3184.1299770359474,2.9179407671138495,31406.145634882872,1.2519778616224626,0
53463.61851702364,540.700626646833,10948.530838051978,2.035340803969688,46520.56734512085,0.8701350308024509,1
57706.347594576735,744.0474737960399,6690.089111016954,2.5091007693553884,3765.0596676040204,0.06524515628776101,0
32322.85127597734,698.0362201073319,12129.436030965178,3.7744809074023227,17428.82013150275,0.5392104793816881,0
53074.50211891056,755.2489954417148,10095.73888707876,0.8799126053415917,0.0,0.0,0
51164.17436892,722.3914134064662,6792.5654547784525,4.243112266340942,20531.491563792093,0.40128648252485194,0
27140.594043387537,836.4140429973844,12439.36142435537,8.18487627548699,9517.997018332273,0.3506922878370532,0
57155.747206965665,712.5224502647907,19021.740548933718,7.1389356067275,34234.45794824953,0.5989679012380634,0
61215.690527364684,657.0594458874747,9045.481041363506,0.835588052049445,7253.85029981418,0.11849658539049819,1
71661.02486350553,712.2297503032283,13598.78971074091,0.808181711588561,0.0,0.0,0
71076.04104069807,754.3298029036388,3533.635210644182,1.5610650034924265,10287.362592974803,0.14473741703036427,0
22446.61264085818,704.8860070325704,5217.818115909956,2.23983887036828,0.0,0.0,0
31243.499201697545,704.0591691203882,12362.031389401887,2.62509251776947,22510.994545073103,0.7205017082033507,0
60300.7053441732,629.8008312193244,17420.580142679824,5.692442665775756,0.0,0.0,1
60275.71901824418,633.7099082449051,11778.0667439283,0.2917508476068961,15284.575811831588,0.25357766047063285,0
60300.95372612096,559.7394728200306,8434.709847384229,0.1764403427101483,0.0,0.0,0
127054.62981309442,850.0,9996.45702711677,2.4871665370648692,11797.021954633581,0.09284999666669183,0
61417.81021386334,575.6136764608715,3747.9613301514128,5.972814287665406,31433.78155804534,0.5118023818919882,0
72711.31280361197,630.7094802204092,13022.576631776834,1.0748560735327195,18606.47891435795,0.25589524101445826,0
69080.03526986405,628.1592734430802,14411.665311617046,5.129195595190131,6365.063950350661,0.09214042704936777,0
63027.825026115956,789.4924376944441,7739.548335834598,1.504364368611164,14687.96511060916,0.23303937752132672,0
43694.61510719309,670.5050321707972,7649.7892612024925,10.861562282352137,15180.168720444466,0.3474150918414997,0
65179.38440986535,824.7742072673734,11329.391148260242,11.301937549945613,19726.303458434057,0.3026463603029725,0
34543.495709248564,632.6509375756132,7816.401319797023,1.764035057938895,1331.4163671917358,0.03854318562308292,0
45263.62786519982,727.8994162223802,9669.336926870888,1.306783262156281,20925.672738473306,0.46230657429387484,0
40292.72904341793,616.4652946740242,20498.608945832577,2.649226550765014,0.0,0.0,0
51637.482787726454,850.0,8764.871496270016,1.3756827230918525,8701.154476361897,0.1685046211902112,0
96293.17133347018,581.2401580970487,8208.29923989389,5.5795630490897095,10117.261575484554,0.10506727980167721,0
12654.696148165036,730.9820710227027,6762.2909718242045,8.745358995806876,21333.268260712386,1.685798537628718,0
63725.20380749027,763.3776880932098,13720.959857499683,5.590384468442902,15226.308526768691,0.2389369922262844,0
17745.682576206967,741.3799097451498,9093.879133909486,8.696322232633,944.3694614371343,0.05321685753036768,0
40561.36268421133,681.4712341122291,6753.13480839287,2.529125421709347,5150.068741829849,0.12696981563280993,0
71779.01193934731,687.0179300266574,16606.52016136506,0.8498920631877976,16986.800095474067,0.23665413658560494,0
51285.60038190926,704.381147197911,17098.015022568186,6.6961178453594625,14209.326581354437,0.27706269353466917,0
28445.104441413878,685.2997998371511,6997.882171306474,2.2351439594779685,9208.758903642534,0.3237379185092846,0
35693.925814800634,796.387911679491,1000.0,5.562605221006178,10191.662104880206,0.2855293126836217,0
63591.95497869352,850.0,15037.568449184611,1.577966232167478,21961.67997159289,0.34535311862878176,0
35392.66736565727,644.2508214992166,6576.85087119998,0.4235953125196913,9823.074271307854,0.2775454635792589,0
54329.1717916395,563.0197020420921,13953.127995813844,24.519091152837706,14119.087559709267,0.2598804122002463,0
50911.436798076276,691.1717951648745,1000.0,0.8492078318230081,36699.36588080543,0.7208471846190784,0
36967.99304788366,850.0,14462.986691496546,22.292808225093893,763.1736311607692,0.020644172654226876,0
92878.8817865065,619.6325432030269,3944.1403535960935,18.92253358553752,0.0,0.0,0
62678.38044636023,850.0,13653.820595332621,7.894982545309381,22835.89664798607,0.3643345039447675,0
9497.148266847857,850.0,10071.36533918217,5.385569647955132,8213.569387058968,0.8648458628081507,0
53729.08629538855,644.6411758292005,5230.302903016775,4.311464212746629,11817.624722573797,0.21994836572510404,0
36764.27070463224,756.8983079185275,7964.818435366097,10.053367838174587,7188.436218688858,0.1955277795782068,0
67048.66669592448,850.0,13431.592284783505,1.7085060709710604,12401.998592324875,0.18497010012995121,0
34149.58523134599,662.0872259012513,10529.47226557617,3.1525637222570446,30985.381120963415,0.9073428245483303,0
47705.27117066202,679.6419639897638,12922.064902362421,4.829899848381276,23021.284586181195,0.4825731836598157,0
60099.745579609145,641.8319086051356,19882.202922577428,2.6482626810245047,23622.235118869772,0.3930505011469534,0
67315.10388340242,598.5243269307133,2178.7919414447433,2.7885944142798054,837.7294420735452,0.012444895628841187,0
25994.071858884476,635.0722454933994,18086.06287484312,2.0045126687582964,3488.462634471307,0.13420223862615008,0
43309.97528318103,577.6059733237744,10521.779687616065,4.153224333367971,0.0,0.0,0
40501.09377678088,703.4083468259226,5506.079758384359,9.504787628013318,6906.19178917246,0.1705186488847803,0
36933.41534852576,623.0026768941358,3348.4318713050507,1.1252792555119295,24567.031863856584,0.6651708657871849,0
85309.08480562194,723.3785911790748,9054.398046114833,13.623416747176256,20169.465157483708,0.2364281037997318,0
58099.63421921911,544.4104353796373,14608.250559622296,5.841221256891201,12784.867370478762,0.22005073770756345,0
24782.320913299096,733.0880232214457,9362.254398112329,8.665751567050782,14776.997162819469,0.5962717218664372,0
68357.23894109552,783.3528961608924,17555.774651236738,4.061801483558453,8111.144574245945,0.1186581655416984,0
92443.12394025267,500.6264357428545,2744.1215497422054,7.559666651918516,17047.588824017843,0.18441164791267706,0
70649.30521102293,737.4056569847572,9939.555260769726,0.08166529251670321,22658.78279480615,0.3207219480379384,1
19612.60068091973,822.7668992473292,3738.0327779344043,8.529205127799829,0.0,0.0,0
40315.31854267497,579.0358981308794,11818.159413124838,0.20483324931462432,17996.47687837348,0.4463930220301663,0
75338.22298373246,850.0,14434.436950486503,11.032438677425304,24324.348709546673,0.3228686282499516,0
35846.61068762439,741.9019009366045,7896.191031594733,24.118339752657153,10848.997110366305,0.30265056869412177,0
58876.38856292457,629.4988144241591,1000.0,1.7411780077289922,22007.006121205835,0.37378322037680156,1
65492.68106858674,694.4230922342294,10994.740733982473,1.180628253236455,43146.54444472553,0.6587994832512754,0
31461.390568438343,755.8326912521723,12183.692758667548,7.248585953335793,13956.57207013108,0.44360951051324893,0
48809.492878763995,707.6005391412411,12021.473774808488,1.4586267837357858,18933.070500053236,0.38789729995925903,0
-14825.346801381449,753.8755992446369,16178.91095911077,10.033275014712986,7619.429163386085,-0.5139460995729351,0
29512.247173314205,607.9326406920634,4644.7316017547555,0.5426197488699128,16812.511626020503,0.5696791412489539,1
44948.636972136796,716.9360824036078,13401.080527252247,0.6731182095832187,19602.71624982304,0.4361136971066456,1
25044.33636070301,558.628550309502,15962.537562389874,19.352379593401782,16948.42340270138,0.6767367742790381,0
82648.22607863271,688.87739386513,1107.0620799674161,5.601819212974187,4803.046802911433,0.05811433627555109,0
21397.172440787348,609.609235853521,11598.259129594886,9.382902669376879,17063.617713254505,0.7974706826556106,0
41199.11026606032,626.4470057410233,7479.100844961642,1.9602478314211715,29621.95938717637,0.7189951238237985,0
52614.81154572183,823.6093175210437,9592.38663449177,5.642529664908359,19486.35764514527,0.37035878439309416,0
78825.4657813223,809.1310120594269,11738.382417691682,4.509989653028422,24619.87189071841,0.3123339855551109,0
21282.756976411212,760.9138120907177,7563.857179432238,4.62098603068179,12629.880299873723,0.5934325291536279,0
73263.27504309919,590.7687235327421,6621.459604191941,5.7368985032009885,22499.002394237104,0.30709796116814914,0
50204.66122039174,668.3591550305198,10170.762087440124,4.282557903060909,17792.67838216526,0.3544029169733421,0
30369.826979040983,821.3097699979184,4563.770305685987,2.8023765174638857,5490.89270312768,0.18080092148424454,0
59242.06948526541,714.1716913639905,4570.874355574073,1.6142855828953255,18185.210047988745,0.30696446302423214,0
